,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,Franchise,SBA_proportion,Default
3795,84,3,1,1,4,1,0,1,165190,0,33.300000000000004,0
3796,47,1,2,1,1,2,0,1,25000,0,33.300000000000004,1
3797,300,10,1,0,0,0,1,1,1005000,0,42.699999999999996,0
3798,52,4,1,1,4,1,1,1,35000,0,50.0,1
3799,84,15,1,0,15,1,1,1,307000,0,47.4,0
3800,112,3,1,0,3,1,1,1,12500,0,47.4,1
3801,56,7,1,0,7,1,1,1,35000,0,50.0,1
3802,60,3,1,1,4,1,0,1,35000,0,33.300000000000004,0
3803,120,14,1,0,0,1,1,1,357000,0,42.9,0
3804,240,12,1,6,12,1,1,1,176000,0,50.0,0
3805,120,5,1,2,5,1,1,1,10000,0,47.4,0
3806,120,60,1,0,60,1,1,1,600000,0,47.4,0
3807,78,2,1,0,2,1,1,1,11700,0,50.0,0
3808,155,3,2,0,0,0,1,1,260000,0,44.4,0
3809,240,40,1,14,26,0,1,1,301000,0,50.0,0
3810,240,14,1,2,14,1,1,1,402000,0,50.0,0
3811,120,2,1,0,0,1,1,1,60000,0,44.4,0
3812,96,33,1,7,33,1,1,1,250000,0,47.4,0
3813,261,5,1,0,0,0,1,1,84000,0,44.4,0
3814,300,1,1,0,1,1,1,1,532500,0,47.4,0
3815,240,5,1,10,23,1,1,1,179000,0,50.0,0
3816,84,0,1,1,1,1,0,1,40000,0,33.300000000000004,0
3817,120,2,1,1,2,1,1,1,292000,0,47.4,0
3818,84,2,1,1,2,1,0,1,30000,0,33.300000000000004,0
3819,84,13,1,5,18,1,0,1,880000,0,33.300000000000004,0
3820,84,1,1,1,1,1,0,1,134780,0,33.300000000000004,0
3821,84,10,2,0,10,1,0,1,10000,0,33.300000000000004,0
3822,300,11,2,0,0,0,1,1,1388000,0,35.099999999999994,0
3823,83,1,1,0,1,1,1,1,42000,0,33.300000000000004,0
3824,83,4,1,1,4,1,0,1,50000,0,33.300000000000004,0
3825,78,2,1,0,2,1,1,1,23300,0,50.0,0
3826,12,20,2,0,0,1,0,1,50000,0,47.4,0
3827,84,20,2,0,0,1,1,1,150000,0,42.9,0
3828,24,1,1,0,1,1,0,1,27500,0,33.300000000000004,0
3829,84,1,1,0,1,1,1,1,25100,0,33.300000000000004,0
3830,240,3,1,3,0,1,1,1,54000,0,50.0,0
3831,84,3,1,1,4,1,0,1,64060,0,33.300000000000004,0
3832,84,3,1,0,3,1,1,1,150000,0,47.4,0
3833,300,2,1,0,2,1,1,1,321000,0,47.4,0
3834,55,5,1,0,5,1,1,1,35000,0,50.0,1
3835,12,10,1,0,0,1,0,1,100000,0,33.300000000000004,0
3836,300,1,1,0,0,0,1,1,217000,0,44.4,0
3837,42,4,1,14,4,1,1,1,215000,0,47.4,1
3838,123,20,1,0,20,1,1,1,609000,0,47.4,0
3839,84,19,1,0,19,1,1,1,250000,0,47.4,0
3840,84,20,1,0,20,1,0,1,449506,0,33.300000000000004,0
3841,300,11,1,1,12,1,1,1,1275000,0,47.4,0
3842,240,47,1,14,33,0,1,1,200000,0,50.0,0
3843,70,3,1,0,3,1,0,1,80000,0,33.300000000000004,0
3844,300,17,1,0,0,0,1,1,342300,0,44.4,0
3845,300,2,1,0,0,0,1,1,132000,0,44.4,0
3846,300,3,1,0,0,0,1,1,155000,0,47.4,0
3847,300,6,1,0,0,0,1,1,124500,0,47.4,0
3848,83,1,1,4,1,1,1,1,15000,0,45.9,1
3849,300,17,1,0,0,0,1,1,679000,0,45.9,0
3850,120,17,1,0,0,0,1,1,127300,0,45.9,0
3851,257,13,1,0,0,0,1,1,420360,0,44.4,1
3852,18,7,1,0,7,1,0,1,45000,0,33.300000000000004,1
3853,120,1,1,2,1,1,1,1,20000,0,45.9,0
3854,44,2,1,3,2,1,1,1,25000,0,45.9,1
3855,84,1,2,0,1,1,1,1,25400,0,33.300000000000004,0
3856,84,7,1,2,2,1,0,1,110264,0,33.300000000000004,0
3857,120,1,2,0,1,1,1,1,10000,0,45.9,0
3858,240,25,1,19,25,1,1,1,622000,0,50.0,0
3859,36,13,1,0,13,1,0,1,50000,0,33.300000000000004,0
3860,240,12,1,12,12,1,1,1,310000,0,50.0,0
3861,84,18,1,5,18,1,0,1,172000,0,33.300000000000004,0
3862,120,2,2,2,0,1,1,1,150000,0,47.4,0
3863,240,15,1,12,16,1,1,1,553000,0,50.0,0
3864,36,22,1,20,5,1,0,1,581070,0,33.300000000000004,0
3865,120,7,2,0,7,1,1,1,1491500,0,47.4,0
3866,120,3,1,0,0,0,1,1,125000,0,47.4,0
3867,120,150,1,0,150,1,1,1,500000,0,47.4,0
3868,84,2,2,4,2,1,1,1,25000,0,47.4,0
3869,240,4,2,2,4,1,1,1,260000,0,50.0,0
3870,84,5,1,0,5,1,0,1,105205,0,33.300000000000004,0
3871,300,2,1,1,2,1,1,1,200000,0,47.4,0
3872,56,7,1,1,7,1,1,1,35000,0,50.0,1
3873,60,6,1,0,6,1,0,1,50000,0,33.300000000000004,0
3874,56,1,1,0,1,1,1,1,35000,0,50.0,1
3875,120,10,2,0,10,1,1,1,250000,0,47.4,0
3876,240,60,1,13,0,1,1,1,1000000,0,50.0,0
3877,104,4,2,0,0,1,1,1,240000,0,42.9,0
3878,84,3,1,3,6,1,0,1,106615,0,33.300000000000004,0
3879,109,15,1,0,0,0,1,1,200000,0,45.9,1
3880,27,3,1,5,3,1,0,1,350000,0,33.300000000000004,0
3881,84,2,1,0,2,1,0,1,78500,0,33.300000000000004,0
3882,300,2,1,0,0,1,1,1,150000,0,45.9,0
3883,300,3,2,0,0,0,1,1,210000,0,45.9,0
3884,240,24,1,10,0,1,1,1,517000,0,50.0,0
3885,24,5,1,0,5,1,0,1,116708,0,33.300000000000004,0
3886,84,1,2,12,13,1,0,1,20000,0,33.300000000000004,0
3887,301,18,1,0,0,0,1,1,731200,0,44.4,0
3888,120,10,1,0,10,1,1,1,750000,0,47.4,0
3889,16,4,1,0,0,2,0,1,500000,0,42.9,0
3890,84,4,1,0,4,1,0,1,25422,0,33.300000000000004,0
3891,240,4,1,2,2,1,1,1,254000,0,50.0,0
3892,60,10,1,0,10,1,0,1,267500,0,33.300000000000004,0
3893,12,17,1,0,0,0,1,1,200000,0,42.9,0
3894,240,1,1,1,0,1,1,1,516000,0,50.0,0
3895,84,15,1,5,20,1,0,1,72677,0,33.300000000000004,0
3896,84,1,2,0,0,1,1,1,79000,0,44.4,0
3897,300,4,1,0,4,1,1,1,382500,0,47.4,0
3898,111,2,1,0,2,1,1,1,5000,0,47.4,1
3899,61,4,1,3,7,1,0,1,55309,0,33.300000000000004,1
3900,84,25,1,1,26,1,0,1,488461,0,33.300000000000004,0
3901,120,9,1,2,9,2,1,1,100000,0,47.4,0
3902,312,4,1,2,4,1,1,1,1386900,0,47.4,0
3903,60,8,1,0,8,1,0,1,50000,0,33.300000000000004,0
3904,84,2,1,1,3,1,0,1,107870,0,33.300000000000004,0
3905,34,5,1,0,0,1,1,1,35000,0,50.0,1
3906,84,1,1,2,2,1,0,1,86277,0,33.300000000000004,0
3907,84,7,1,5,7,1,0,1,45750,0,33.300000000000004,0
3908,84,1,1,3,1,1,0,1,24100,0,33.300000000000004,0
3909,60,4,1,0,4,1,0,1,79105,0,33.300000000000004,0
3910,300,9,1,0,0,1,1,1,751244,0,42.9,0
3911,36,2,1,0,2,1,0,1,50000,0,33.300000000000004,0
3912,6,2,2,13,0,1,0,1,270512,0,33.300000000000004,0
3913,84,2,1,0,2,2,0,1,25000,0,33.300000000000004,0
3914,84,1,2,1,2,1,0,1,29109,0,33.300000000000004,0
3915,84,2,1,1,3,1,0,1,33140,0,33.300000000000004,0
3916,300,2,1,0,0,0,1,1,167200,0,45.9,0
3917,24,3,1,1,1,1,0,1,191183,0,33.300000000000004,0
3918,78,3,1,0,3,1,1,1,21900,0,50.0,0
3919,60,1,1,0,1,1,0,1,15000,0,33.300000000000004,0
3920,60,1,1,0,1,1,0,1,15301,0,33.300000000000004,0
3921,240,40,1,10,35,1,1,1,989000,0,50.0,0
3922,120,3,1,0,0,1,1,1,420000,0,42.9,0
3923,240,25,1,30,25,1,1,1,999000,0,50.0,0
3924,84,1,1,2,1,1,0,1,10000,0,33.300000000000004,0
3925,84,7,1,5,7,1,0,1,84890,0,33.300000000000004,0
3926,89,3,1,2,3,1,1,1,12500,0,47.4,1
3927,84,30,1,5,30,1,0,1,385000,0,33.300000000000004,0
3928,84,18,1,0,18,1,0,1,150000,0,33.300000000000004,0
3929,288,35,1,0,0,0,1,1,474000,0,45.7,0
3930,60,21,1,2,1,1,0,1,195803,0,33.300000000000004,0
3931,83,9,1,0,9,1,0,1,100000,0,33.300000000000004,0
3932,36,13,1,3,13,1,0,1,100000,0,33.300000000000004,0
3933,12,12,2,0,0,0,1,1,200000,0,42.9,0
3934,24,1,1,2,1,1,0,1,35400,0,33.300000000000004,0
3935,108,1,2,0,0,0,1,1,113703,0,44.4,0
3936,84,5,2,0,5,1,0,1,30000,0,33.300000000000004,0
3937,84,1,1,0,1,1,0,1,14941,0,33.300000000000004,0
3938,90,3,2,0,3,1,1,1,250000,0,47.4,0
3939,84,1,1,0,1,1,0,1,5000,0,33.300000000000004,0
3940,24,4,1,0,4,1,1,1,50000,0,33.300000000000004,0
3941,54,1,1,0,1,1,0,1,14103,0,33.300000000000004,1
3942,240,12,1,6,12,1,1,1,619000,0,50.0,0
3943,300,9,1,0,0,0,1,1,234000,0,45.9,0
3944,120,2,1,5,2,1,1,1,12500,0,47.4,0
3945,98,9,1,0,0,0,1,1,200000,0,45.5,1
3946,84,2,1,0,2,1,0,1,200000,0,33.300000000000004,0
3947,84,0,1,0,0,1,0,1,34204,0,33.300000000000004,0
3948,60,20,1,0,20,1,0,1,134270,0,33.300000000000004,0
3949,240,18,1,18,0,0,1,1,267000,0,50.0,0
3950,120,1,2,0,1,1,1,1,5000,0,47.4,0
3951,12,25,1,0,0,1,0,1,1333000,0,31.0,0
3952,84,8,2,5,8,1,0,1,37541,0,33.300000000000004,0
3953,96,7,2,0,7,1,1,1,300000,0,47.4,0
3954,120,22,1,0,0,1,1,1,550000,0,42.9,0
3955,84,28,1,2,28,1,0,1,1040086,0,33.300000000000004,0
3956,60,4,1,0,0,1,0,1,150000,0,33.300000000000004,0
3957,90,1,2,0,1,1,1,1,12500,0,47.4,1
3958,300,17,1,0,0,0,1,1,885600,0,44.4,0
3959,84,1,1,0,1,1,1,1,200000,0,33.300000000000004,0
3960,84,2,1,0,2,1,0,1,46000,0,33.300000000000004,0
3961,42,2,1,0,2,1,1,1,20600,0,50.0,1
3962,84,106,1,0,106,1,0,1,358711,0,33.300000000000004,0
3963,240,3,1,0,3,1,1,1,311000,0,50.0,0
3964,60,2,1,0,2,1,0,1,11000,0,33.300000000000004,0
3965,88,3,1,0,3,1,1,1,10000,0,47.4,1
3966,84,3,1,1,3,1,1,1,10000,0,33.300000000000004,0
3967,12,4,1,2,6,2,0,1,50000,0,33.300000000000004,0
3968,300,1,1,0,0,0,1,1,256000,0,44.4,0
3969,240,4,1,2,0,1,1,1,283000,0,50.0,0
3970,36,30,1,5,5,1,0,1,795000,0,33.300000000000004,0
3971,300,3,1,5,3,1,1,1,770000,0,47.4,0
3972,84,30,1,0,30,1,0,1,723000,0,33.300000000000004,0
3973,240,57,1,41,0,1,1,1,321000,0,50.0,0
3974,120,10,1,0,0,0,1,1,125000,0,44.4,0
3975,240,45,1,10,0,1,1,1,1000000,0,50.0,0
3976,84,0,1,2,2,1,0,1,68844,0,33.300000000000004,0
3977,60,4,1,0,4,1,0,1,35000,0,33.300000000000004,0
3978,60,3,1,2,3,1,0,1,50000,0,33.300000000000004,0
3979,240,4,1,0,4,1,1,1,166000,0,50.0,0
3980,240,21,1,14,21,1,1,1,366000,0,50.0,0
3981,84,13,1,0,13,1,1,1,150000,0,47.4,0
3982,300,24,1,6,0,2,1,1,781200,0,47.4,0
3983,300,24,1,6,0,2,1,1,262200,0,47.4,0
3984,84,4,1,0,0,0,1,1,75000,0,45.9,0
3985,276,1,1,0,0,0,1,1,247500,0,45.9,0
3986,240,52,1,58,0,1,1,1,599000,0,50.0,0
3987,87,37,1,19,37,1,1,1,250000,0,47.4,0
3988,120,4,2,4,0,2,1,1,400000,0,47.4,0
3989,108,2,1,0,2,1,1,1,7500,0,45.9,1
3990,83,7,1,0,7,1,0,1,200901,0,33.300000000000004,0
3991,240,49,1,10,0,1,1,1,2000000,0,50.0,0
3992,12,3,1,0,3,1,0,1,55000,0,33.300000000000004,0
3993,29,1,1,2,1,1,1,1,17800,0,50.0,1
3994,120,0,2,1,0,1,1,1,150000,0,47.4,0
3995,120,21,2,0,21,1,1,1,500000,0,47.4,0
3996,84,4,1,2,1,1,0,1,25000,0,33.300000000000004,0
3997,120,3,2,2,3,1,1,1,540000,0,47.4,0
3998,84,3,1,1,3,1,0,1,80581,0,33.300000000000004,0
3999,85,1,1,0,1,1,1,1,10000,0,45.9,1
4000,11,35,1,2,35,1,0,1,1230000,0,47.4,0
4001,84,1,1,0,1,1,0,1,141067,0,33.300000000000004,0
4002,84,1,1,0,1,1,0,1,50000,0,33.300000000000004,0
4003,300,16,1,0,0,0,1,1,508000,0,45.9,0
4004,85,4,1,0,0,0,1,1,555000,0,45.9,0
4005,84,4,1,0,4,1,0,1,30000,0,33.300000000000004,0
4006,240,140,1,20,120,1,1,1,630000,0,50.0,0
4007,49,0,2,9,9,1,0,1,14695,0,33.300000000000004,1
4008,300,1,2,0,0,0,1,1,422750,0,44.4,0
4009,300,15,1,0,0,1,1,1,207000,0,42.9,0
4010,96,1,1,0,0,0,1,1,45000,0,47.4,0
4011,264,9,1,0,0,0,1,1,965000,0,43.7,0
4012,120,2,1,0,0,1,1,1,200000,0,42.9,0
4013,84,3,1,0,3,1,0,1,20000,0,33.300000000000004,0
4014,300,12,2,0,0,0,1,1,172000,0,45.9,0
4015,24,23,1,8,8,1,0,1,200000,0,33.300000000000004,0
4016,120,1,1,0,1,1,1,1,225000,0,42.9,0
4017,84,0,1,1,1,1,0,1,15000,0,33.300000000000004,0
4018,120,3,2,0,0,0,1,1,101000,0,47.4,0
4019,84,1,2,0,1,1,0,1,20000,0,33.300000000000004,0
4020,84,15,2,0,15,1,0,1,399850,0,33.300000000000004,0
4021,84,2,1,4,2,1,1,1,25000,0,45.9,0
4022,300,4,1,0,0,0,1,1,425000,0,44.4,0
4023,36,26,1,8,8,1,0,1,480000,0,33.300000000000004,0
4024,85,25,1,0,25,1,1,1,383600,0,42.9,0
4025,240,13,1,2,11,1,1,1,383000,0,50.0,0
4026,240,31,1,9,3,1,1,1,466000,0,50.0,0
4027,12,15,1,5,15,2,0,1,1206411,0,42.9,0
4028,300,1,1,0,0,0,1,1,112500,0,44.4,0
4029,12,8,1,0,8,2,0,1,280000,0,33.300000000000004,0
4030,73,1,2,1,0,1,1,1,25000,0,45.9,1
4031,83,4,1,1,4,1,0,1,30000,0,33.300000000000004,0
4032,24,4,1,2,4,1,1,1,20000,0,33.300000000000004,0
4033,84,3,1,2,5,1,0,1,42135,0,33.300000000000004,0
4034,120,8,1,0,8,1,1,1,200000,0,42.9,0
4035,288,4,2,0,0,0,1,1,341000,0,44.4,0
4036,84,5,2,3,2,1,0,1,20000,0,33.300000000000004,0
4037,96,28,1,1,28,1,1,1,104400,0,45.9,0
4038,76,5,1,0,5,1,1,1,10000,0,45.9,1
4039,84,2,1,1,2,1,0,1,64560,0,33.300000000000004,0
4040,84,1,2,1,1,1,0,1,22289,0,33.300000000000004,0
4041,84,5,2,0,5,1,0,1,110907,0,33.300000000000004,0
4042,113,2,1,1,2,1,1,1,5000,0,45.9,1
4043,84,2,2,2,2,1,0,1,36871,0,33.300000000000004,0
4044,74,3,1,1,4,1,0,1,150446,0,33.300000000000004,0
4045,240,19,1,2,0,1,1,1,1465000,0,50.0,0
4046,300,3,1,0,0,0,1,1,652900,0,44.4,0
4047,300,15,1,0,0,0,1,1,853000,0,45.9,0
4048,279,2,2,0,0,0,1,1,208000,0,45.9,0
4049,300,4,2,0,0,0,1,1,232650,0,45.9,0
4050,120,16,1,0,16,1,1,1,500000,0,42.9,0
4051,264,3,1,0,0,0,1,1,545000,0,44.6,0
4052,84,3,1,0,3,1,0,1,50000,0,33.300000000000004,0
4053,300,15,1,0,0,0,1,1,760000,0,44.4,0
4054,300,12,1,0,0,0,1,1,852300,0,44.4,0
4055,300,1,1,0,0,0,1,1,202500,0,45.9,0
4056,270,18,1,0,0,0,1,1,629000,0,44.4,0
4057,84,1,1,1,1,1,0,1,52900,0,33.300000000000004,0
4058,84,19,1,3,22,1,0,1,150000,0,33.300000000000004,0
4059,5,3,1,8,3,1,0,1,50000,0,33.300000000000004,1
4060,300,3,1,0,0,0,1,1,206000,0,44.4,0
4061,84,15,1,10,25,1,1,1,250000,0,33.300000000000004,0
4062,84,3,1,0,0,0,1,1,150000,0,47.4,0
4063,90,1,1,4,1,1,1,1,15000,0,45.9,1
4064,84,22,1,0,22,1,1,1,204000,0,42.9,0
4065,84,22,1,0,22,1,0,1,50000,0,33.300000000000004,0
4066,84,1,1,0,0,1,0,1,50000,0,33.300000000000004,0
4067,84,2,1,0,0,0,1,1,80000,0,44.4,0
4068,120,3,1,0,3,1,1,1,100000,0,45.9,0
4069,300,9,1,0,0,1,1,1,405000,0,42.9,0
4070,12,18,1,0,18,1,0,1,150000,0,33.300000000000004,0
4071,84,4,2,4,4,1,0,1,82439,0,33.300000000000004,0
4072,84,1,2,1,1,1,0,1,10000,0,33.300000000000004,0
4073,120,3,1,0,0,0,1,1,50000,0,47.4,0
4074,84,1,1,0,1,1,0,1,37519,0,33.300000000000004,0
4075,60,2,1,1,0,1,0,1,50000,0,33.300000000000004,0
4076,240,25,1,6,19,1,1,1,948000,0,50.0,0
4077,120,7,1,0,7,1,1,1,10000,0,45.9,0
4078,120,2,2,0,0,0,1,1,75000,0,47.4,0
4079,84,5,1,1,6,1,1,1,50000,0,33.300000000000004,0
4080,84,0,2,0,0,1,0,1,25000,0,33.300000000000004,0
4081,84,15,1,1,16,1,0,1,100000,0,33.300000000000004,0
4082,240,5,1,6,0,1,1,1,564000,0,50.0,0
4083,300,1,2,0,0,1,1,1,157200,0,42.9,0
4084,84,5,1,0,5,1,0,1,25000,0,33.300000000000004,0
4085,84,5,1,0,5,1,1,1,60000,0,33.300000000000004,0
4086,300,6,1,0,0,0,1,1,400000,0,44.4,0
4087,84,2,1,1,2,1,0,1,52261,0,33.300000000000004,0
4088,300,12,1,0,0,0,1,1,875000,0,45.9,0
4089,84,1,2,0,1,1,0,1,10150,0,33.300000000000004,0
4090,84,1,2,0,1,1,1,1,25000,0,45.9,1
4091,240,60,1,20,0,1,1,1,720000,0,50.0,0
4092,43,6,1,2,6,1,0,1,24498,0,33.300000000000004,1
4093,84,5,1,0,5,1,0,1,49250,0,33.300000000000004,0
4094,84,1,2,0,1,1,0,1,51102,0,33.300000000000004,0
4095,288,3,1,0,0,0,1,1,171000,0,45.9,0
4096,36,5,1,1,0,1,0,1,145108,0,33.300000000000004,0
4097,300,3,1,0,0,0,1,1,85000,0,47.4,0
4098,84,3,2,0,3,1,1,1,34000,0,33.300000000000004,0
4099,60,5,1,0,0,1,0,1,150000,0,33.300000000000004,0
4100,300,28,1,0,0,0,1,1,750000,0,45.9,0
4101,240,15,1,13,15,1,1,1,413000,0,50.0,0
4102,300,12,1,0,0,0,1,1,384000,0,45.9,0
4103,300,5,1,0,0,0,1,1,244300,0,44.4,0
4104,204,2,1,0,0,0,1,1,107000,0,44.4,0
4105,84,4,1,0,0,1,1,1,150000,0,45.9,0
4106,120,4,1,0,0,0,1,1,120000,0,47.4,0
4107,84,1,1,0,0,1,0,1,105497,0,33.300000000000004,0
4108,300,8,1,0,0,0,1,1,396000,0,44.4,0
4109,78,4,1,1,2,1,1,1,35000,0,50.0,0
4110,84,5,1,2,5,1,0,1,100000,0,33.300000000000004,0
4111,240,21,1,8,13,0,1,1,126000,0,50.0,0
4112,240,3,1,2,0,1,1,1,200000,0,50.0,0
4113,84,1,1,1,1,1,1,1,60000,0,45.9,0
4114,24,2,1,0,2,1,0,1,54971,0,33.300000000000004,1
4115,240,4,1,8,0,1,1,1,431000,0,50.0,0
4116,310,5,1,0,0,0,1,1,247599,0,45.9,0
4117,300,8,1,0,0,0,1,1,230000,0,45.9,0
4118,84,1,1,2,1,1,0,1,4626,0,33.300000000000004,0
4119,300,2,1,0,0,0,1,1,202000,0,44.4,0
4120,240,15,1,10,0,1,1,1,593000,0,50.0,0
4121,84,5,1,2,7,2,1,1,500000,0,47.4,0
4122,300,1,1,0,1,1,1,1,860000,0,47.4,0
4123,240,8,1,2,0,0,1,1,78000,0,50.0,0
4124,300,6,1,0,0,0,1,1,555000,0,45.9,0
4125,192,40,1,0,40,1,1,1,1955000,0,47.4,0
4126,240,5,1,3,0,1,1,1,519000,0,50.0,0
4127,84,10,1,0,10,1,1,1,60000,0,33.300000000000004,0
4128,240,9,1,3,9,1,1,1,291000,0,50.0,0
4129,120,43,1,0,0,2,1,1,550000,0,42.9,0
4130,144,13,1,0,0,1,1,1,250000,0,42.9,0
4131,300,24,1,6,30,1,1,1,69800,0,47.4,0
4132,120,1,2,0,0,0,1,1,220000,0,45.9,0
4133,300,2,1,0,2,1,1,1,543100,0,47.4,0
4134,60,5,1,0,5,1,1,1,84800,0,47.4,0
4135,300,20,1,0,0,0,1,1,560000,0,44.4,0
4136,63,2,2,1,2,1,0,1,34905,0,33.300000000000004,1
4137,300,6,1,0,6,1,1,1,1890000,0,47.4,0
4138,84,4,1,0,0,1,0,1,142902,0,33.300000000000004,0
4139,120,3,1,0,3,1,1,1,155000,0,47.4,0
4140,84,1,1,4,1,1,1,1,25000,0,47.4,0
4141,240,50,1,14,36,0,1,1,384000,0,50.0,0
4142,120,2,1,0,2,1,1,1,20000,0,47.4,0
4143,240,14,1,25,0,1,1,1,558000,0,50.0,0
4144,36,3,1,1,1,1,0,1,254582,0,33.300000000000004,0
4145,84,2,1,0,0,0,1,1,50000,0,47.4,0
4146,36,1,1,2,1,1,0,1,100000,0,33.300000000000004,0
4147,240,13,1,2,0,1,1,1,228000,0,50.0,0
4148,5,5,1,0,5,1,0,1,116075,0,33.300000000000004,1
4149,59,35,1,3,32,1,0,1,350000,0,33.300000000000004,0
4150,4,4,1,0,4,1,0,1,101920,0,33.300000000000004,1
4151,84,15,1,5,20,1,0,1,100088,0,33.300000000000004,0
4152,240,81,1,53,28,0,1,1,695000,0,50.0,0
4153,300,17,1,0,0,0,1,1,500000,0,45.9,0
4154,76,3,1,0,3,1,1,1,50000,0,47.4,1
4155,240,3,1,0,0,1,1,1,172000,0,50.0,0
4156,240,48,1,6,42,0,1,1,175000,0,50.0,0
4157,84,5,1,0,5,1,0,1,176701,0,33.300000000000004,0
4158,120,12,1,0,0,0,1,1,200000,0,44.4,0
4159,84,4,1,3,4,1,0,1,18000,0,33.300000000000004,0
4160,300,10,1,0,0,0,1,1,1000000,0,42.9,0
4161,288,3,1,0,0,0,1,1,151000,0,44.4,0
4162,84,3,1,2,5,1,0,1,56631,0,33.300000000000004,0
4163,84,3,1,0,3,1,0,1,10000,0,33.300000000000004,0
4164,300,5,1,0,0,0,1,1,228000,0,44.4,0
4165,60,2,2,0,0,0,1,1,45000,0,44.4,0
4166,120,22,1,0,0,2,1,1,205000,0,42.9,0
4167,120,31,1,0,0,2,1,1,250000,0,42.9,0
4168,84,60,1,0,60,1,0,1,551565,0,33.300000000000004,0
4169,120,16,1,0,0,0,1,1,175000,0,44.4,0
4170,83,7,1,0,7,1,0,1,100000,0,33.300000000000004,0
4171,120,22,1,0,0,0,1,1,110000,0,21.3,0
4172,300,16,1,0,16,1,1,1,900000,0,47.4,0
4173,84,3,2,6,3,1,1,1,50000,0,33.300000000000004,0
4174,240,64,1,11,53,0,1,1,396000,0,50.0,0
4175,300,7,1,0,0,0,1,1,1035000,0,42.0,0
4176,120,2,1,0,2,1,1,1,820000,0,47.4,0
4177,84,5,1,2,5,1,1,1,50000,0,47.4,0
4178,120,4,1,0,4,1,1,1,100000,0,47.4,0
4179,100,9,1,9,9,1,1,1,100000,0,47.4,1
4180,300,2,2,0,0,0,1,1,585293,0,45.9,0
4181,356,10,1,0,0,0,1,1,755134,0,41.199999999999996,0
4182,84,9,1,2,11,1,0,1,25000,0,33.300000000000004,0
4183,108,4,1,0,0,0,1,1,75000,0,47.4,0
4184,126,1,1,4,1,1,1,1,505000,0,47.4,0
4185,12,88,1,0,0,0,1,1,75000,0,45.9,0
4186,120,1,2,1,1,1,1,1,10000,0,47.4,0
4187,31,2,1,0,0,2,0,1,250000,0,42.9,0
4188,125,4,1,0,0,0,1,1,127500,0,44.4,0
4189,84,8,1,2,8,2,1,1,250000,0,47.4,0
4190,240,9,1,2,9,1,1,1,365000,0,50.0,0
4191,240,7,1,0,0,0,1,1,257000,0,44.4,0
4192,340,4,1,0,0,0,1,1,616000,0,45.9,0
4193,240,92,1,22,70,0,1,1,750000,0,50.0,0
4194,85,1,1,2,1,1,1,1,20000,0,47.4,1
4195,300,8,1,0,0,0,1,1,400000,0,45.6,0
4196,60,19,1,0,0,0,1,1,150000,0,45.9,0
4197,120,13,1,2,13,1,1,1,500000,0,47.4,0
4198,70,4,1,0,4,1,0,1,185000,0,33.300000000000004,0
4199,240,27,1,8,19,0,1,1,274000,0,50.0,0
4200,240,20,1,20,20,1,1,1,1000000,0,50.0,0
4201,240,14,1,6,0,1,1,1,558000,0,50.0,0
4202,84,3,1,2,3,1,0,1,13000,0,33.300000000000004,0
4203,84,1,2,0,1,1,0,1,25000,0,33.300000000000004,0
4204,300,11,1,0,0,0,1,1,450000,0,45.9,0
4205,120,2,1,0,2,1,1,1,295000,0,47.4,0
4206,84,2,2,2,4,1,0,1,26700,0,33.300000000000004,0
4207,300,3,1,0,0,0,1,1,400000,0,45.9,0
4208,84,3,1,0,1,1,0,1,35000,0,33.300000000000004,0
4209,120,20,1,24,20,1,1,1,400000,0,47.4,0
4210,36,1,1,1,1,1,0,1,31500,0,33.300000000000004,0
4211,60,1,1,0,1,1,0,1,25000,0,33.300000000000004,0
4212,120,18,1,5,12,1,0,1,439726,0,33.300000000000004,0
4213,84,60,1,10,0,1,0,1,283000,0,33.300000000000004,0
4214,84,40,2,15,55,1,0,1,153372,0,33.300000000000004,0
4215,300,14,1,2,16,1,1,1,281600,0,47.4,0
4216,300,6,1,0,0,0,1,1,296000,0,44.4,0
4217,69,1,1,0,1,1,1,1,25000,0,47.4,1
4218,51,2,1,2,2,1,0,1,210516,0,33.300000000000004,1
4219,12,5,1,0,5,1,0,1,150000,0,33.300000000000004,0
4220,300,55,1,3,55,1,1,1,952400,0,47.4,0
4221,240,21,1,8,0,1,1,1,899000,0,50.0,0
4222,240,15,1,7,8,1,1,1,374000,0,50.0,0
4223,288,54,1,0,0,0,1,1,505000,0,45.9,0
4224,240,9,1,5,9,1,1,1,419000,0,50.0,0
4225,60,1,1,0,1,1,0,1,25000,0,33.300000000000004,0
4226,69,1,1,0,1,1,0,1,79818,0,33.300000000000004,1
4227,84,8,1,0,8,1,0,1,40000,0,33.300000000000004,0
4228,60,25,1,0,25,1,0,1,75000,0,33.300000000000004,0
4229,12,10,1,0,0,1,0,1,1900000,0,34.2,0
4230,84,1,1,2,3,1,0,1,13428,0,33.300000000000004,0
4231,299,4,1,2,6,1,1,1,1119900,0,47.4,0
4232,300,4,1,2,6,1,1,1,132600,0,47.4,0
4233,276,6,1,0,0,0,1,1,224000,0,44.4,0
4234,24,68,1,0,68,1,0,1,2042144,0,47.4,0
4235,84,1,1,0,1,1,0,1,48000,0,33.300000000000004,0
